LoID,lat,long,Time,Location,Temp_Min,Temp_25th%,Temp_50th%,Temp_75th%,Temp_Max ,Turbidity_Min,Turbidity_25th%,Turbidity_50th%,Turbidity_75th%,Turbidity_Max ,Ecoli_Min,Ecoli_25th%,Ecoli_50th%,Ecoli_75th%,Ecoli_Max ,,,
121,-37.8343126,145.5167049,2012,"Shepherd Creek at Healesville-Koo Wee Rup Rd, Yellingbo",8.10 ,10.10 ,11.30 ,13.90 ,15.50 ,15.00 ,20.00 ,21.00 ,37.00 ,90.00 ,41.00 ,52.00 ,63.00 ,146.00 ,380.00 ,,,
121,-37.8343126,145.5167049,2011,"Shepherd Creek at Healesville-Koo Wee Rup Rd, Yellingbo",8.10 ,9.20 ,11.80 ,15.50 ,19.50 ,17.00 ,23.00 ,25.00 ,30.00 ,41.00 ,10.00 ,50.00 ,96.00 ,210.00 ,12000.00 ,,,
121,-37.8343126,145.5167049,2010,"Shepherd Creek at Healesville-Koo Wee Rup Rd, Yellingbo",8.00 ,10.40 ,13.40 ,16.50 ,17.10 ,16.00 ,24.00 ,30.00 ,39.00 ,250.00 ,120.00 ,225.00 ,310.00 ,460.00 ,1300.00 ,,,
121,-37.8343126,145.5167049,2009,"Shepherd Creek at Healesville-Koo Wee Rup Rd, Yellingbo",7.00 ,8.80 ,11.20 ,14.40 ,20.60 ,13.00 ,15.00 ,18.00 ,22.00 ,39.00 ,80.00 ,150.00 ,220.00 ,300.00 ,1200.00 ,,,
122,-37.72259,145.773292,2013,"Starvation Creek upstream Woods Point Road, McMahons Creek",7.50 ,9.30 ,13.10 ,14.90 ,16.60 ,3.00 ,4.00 ,5.00 ,18.00 ,81.00 ,5.00 ,10.00 ,68.00 ,113.00 ,1600.00 ,,,
122,-37.72259,145.773292,2012,"Starvation Creek upstream Woods Point Road, McMahons Creek",7.10 ,8.80 ,10.00 ,12.60 ,13.70 ,5.00 ,7.00 ,9.00 ,12.00 ,110.00 ,10.00 ,10.00 ,10.00 ,18.00 ,290.00 ,,,
122,-37.72259,145.773292,2011,"Starvation Creek upstream Woods Point Road, McMahons Creek",6.90 ,8.90 ,9.70 ,13.60 ,18.20 ,5.00 ,7.00 ,11.00 ,15.00 ,650.00 ,10.00 ,10.00 ,20.00 ,60.00 ,880.00 ,,,
122,-37.72259,145.773292,2010,"Starvation Creek upstream Woods Point Road, McMahons Creek",7.00 ,9.40 ,12.70 ,15.00 ,18.00 ,4.00 ,5.00 ,8.00 ,11.00 ,290.00 ,10.00 ,18.00 ,50.00 ,120.00 ,780.00 ,,,
122,-37.72259,145.773292,2009,"Starvation Creek upstream Woods Point Road, McMahons Creek",7.00 ,8.00 ,10.20 ,14.00 ,18.10 ,3.00 ,5.00 ,6.00 ,15.00 ,22.00 ,10.00 ,10.00 ,20.00 ,45.00 ,140.00 ,,,
123,-37.5397657,145.3894499,2013,"Steels Creek at Yarra Glen-Healesville Road, Yarra Glen",8.50 ,11.00 ,13.60 ,15.90 ,18.00 ,15.00 ,18.00 ,30.00 ,51.00 ,280.00 ,98.00 ,165.00 ,260.00 ,680.00 ,6900.00 ,,,
123,-37.5397657,145.3894499,2012,"Steels Creek at Yarra Glen-Healesville Road, Yarra Glen",7.30 ,10.80 ,12.60 ,15.20 ,18.00 ,20.00 ,26.00 ,31.00 ,49.00 ,130.00 ,41.00 ,123.00 ,170.00 ,248.00 ,390.00 ,,,
123,-37.5397657,145.3894499,2011,"Steels Creek at Yarra Glen-Healesville Road, Yarra Glen",7.90 ,11.60 ,14.20 ,17.50 ,22.80 ,4.00 ,25.00 ,37.00 ,58.00 ,86.00 ,100.00 ,155.00 ,220.00 ,420.00 ,700.00 ,,,
123,-37.5397657,145.3894499,2010,"Steels Creek at Yarra Glen-Healesville Road, Yarra Glen",7.00 ,10.60 ,15.50 ,18.20 ,20.60 ,21.00 ,37.00 ,53.00 ,83.00 ,220.00 ,80.00 ,170.00 ,280.00 ,450.00 ,2200.00 ,,,
123,-37.5397657,145.3894499,2009,"Steels Creek at Yarra Glen-Healesville Road, Yarra Glen",7.30 ,11.00 ,12.70 ,14.80 ,18.90 ,6.00 ,23.00 ,28.00 ,36.00 ,270.00 ,10.00 ,58.00 ,230.00 ,565.00 ,11000.00 ,,,
124,-37.6845823,145.3774028,2013,"Stringybark Creek at Melba Highway, Yering",8.90 ,11.40 ,13.90 ,16.30 ,19.40 ,12.00 ,28.00 ,38.00 ,47.00 ,88.00 ,84.00 ,258.00 ,735.00 ,1175.00 ,24000.00 ,,,
124,-37.6845823,145.3774028,2012,"Stringybark Creek at Melba Highway, Yering",7.50 ,11.40 ,13.30 ,16.10 ,18.60 ,25.00 ,35.00 ,36.00 ,45.00 ,84.00 ,20.00 ,175.00 ,245.00 ,660.00 ,1100.00 ,,,
124,-37.6845823,145.3774028,2011,"Stringybark Creek at Melba Highway, Yering",8.00 ,11.90 ,13.20 ,16.10 ,22.50 ,4.00 ,15.00 ,25.00 ,39.00 ,69.00 ,10.00 ,68.00 ,140.00 ,295.00 ,1000.00 ,,,
124,-37.6845823,145.3774028,2010,"Stringybark Creek at Melba Highway, Yering",7.00 ,10.80 ,14.50 ,17.40 ,21.10 ,7.00 ,13.00 ,23.00 ,40.00 ,83.00 ,20.00 ,105.00 ,320.00 ,965.00 ,6500.00 ,,,
124,-37.6845823,145.3774028,2009,"Stringybark Creek at Melba Highway, Yering",8.10 ,11.00 ,13.10 ,17.30 ,19.70 ,6.00 ,11.00 ,15.00 ,23.00 ,37.00 ,10.00 ,90.00 ,145.00 ,205.00 ,1600.00 ,,,
125,-37.7387411,145.4590299,2013,"Wandin Yallock Creek at Killara Road, Gruyere",9.10 ,11.20 ,15.10 ,16.60 ,18.80 ,10.00 ,13.00 ,16.00 ,22.00 ,440.00 ,63.00 ,125.00 ,180.00 ,282.00 ,4400.00 ,,,
125,-37.7387411,145.4590299,2012,"Wandin Yallock Creek at Killara Road, Gruyere",8.00 ,9.80 ,11.90 ,14.10 ,17.10 ,11.00 ,18.00 ,30.00 ,50.00 ,200.00 ,63.00 ,120.00 ,140.00 ,190.00 ,7300.00 ,,,
125,-37.7387411,145.4590299,2011,"Wandin Yallock Creek at Killara Road, Gruyere",8.50 ,10.40 ,11.60 ,16.90 ,20.80 ,8.00 ,13.00 ,20.00 ,27.00 ,38.00 ,40.00 ,165.00 ,260.00 ,280.00 ,1000.00 ,,,
125,-37.7387411,145.4590299,2010,"Wandin Yallock Creek at Killara Road, Gruyere",8.00 ,10.90 ,14.70 ,18.00 ,18.50 ,8.00 ,15.00 ,17.00 ,60.00 ,200.00 ,60.00 ,175.00 ,320.00 ,685.00 ,2800.00 ,,,
125,-37.7387411,145.4590299,2009,"Wandin Yallock Creek at Killara Road, Gruyere",7.90 ,9.00 ,12.10 ,15.50 ,19.30 ,6.00 ,10.00 ,14.00 ,23.00 ,40.00 ,10.00 ,95.00 ,140.00 ,310.00 ,1100.00 ,,,
126,-37.4713077,144.7851531,2013,"Watsons Creek at Henley Road, Kangaroo Road",8.70 ,11.50 ,15.30 ,17.10 ,19.80 ,2.00 ,3.00 ,4.00 ,6.00 ,24.00 ,5.00 ,18.00 ,86.00 ,242.00 ,960.00 ,,,
126,-37.4713077,144.7851531,2012,"Watsons Creek at Henley Road, Kangaroo Road",8.00 ,10.60 ,14.00 ,15.10 ,17.40 ,3.00 ,7.00 ,11.00 ,38.00 ,54.00 ,10.00 ,55.00 ,63.00 ,70.00 ,200.00 ,,,
126,-37.4713077,144.7851531,2011,"Watsons Creek at Henley Road, Kangaroo Road",9.00 ,11.80 ,13.40 ,14.90 ,22.00 ,3.00 ,5.00 ,10.00 ,39.00 ,110.00 ,10.00 ,20.00 ,60.00 ,250.00 ,800.00 ,,,
126,-37.4713077,144.7851531,2010,"Watsons Creek at Henley Road, Kangaroo Road",8.00 ,10.50 ,13.10 ,16.70 ,21.00 ,3.00 ,13.00 ,20.00 ,44.00 ,110.00 ,10.00 ,50.00 ,190.00 ,540.00 ,2200.00 ,,,
126,-37.4713077,144.7851531,2009,"Watsons Creek at Henley Road, Kangaroo Road",5.00 ,10.30 ,13.50 ,18.00 ,19.00 ,3.00 ,5.00 ,8.00 ,11.00 ,14.00 ,10.00 ,20.00 ,40.00 ,140.00 ,520.00 ,,,
127,-37.8366585,145.4883534,2013,"Woori Yallock Creek at Macclesfield-Woori Yallock Road, Yellingbo",8.10 ,10.10 ,14.20 ,15.60 ,17.00 ,16.00 ,19.00 ,20.00 ,23.00 ,34.00 ,41.00 ,116.00 ,220.00 ,452.00 ,960.00 ,,,
127,-37.8366585,145.4883534,2012,"Woori Yallock Creek at Macclesfield-Woori Yallock Road, Yellingbo",7.50 ,10.10 ,11.60 ,14.20 ,16.10 ,15.00 ,20.00 ,26.00 ,44.00 ,89.00 ,52.00 ,60.00 ,97.00 ,155.00 ,800.00 ,,,
127,-37.8366585,145.4883534,2011,"Woori Yallock Creek at Macclesfield-Woori Yallock Road, Yellingbo",8.10 ,11.90 ,13.60 ,17.20 ,21.40 ,3.00 ,12.00 ,14.00 ,17.00 ,26.00 ,100.00 ,155.00 ,230.00 ,430.00 ,700.00 ,,,
127,-37.8366585,145.4883534,2010,"Woori Yallock Creek at Macclesfield-Woori Yallock Road, Yellingbo",8.00 ,10.50 ,13.20 ,16.90 ,18.00 ,14.00 ,18.00 ,26.00 ,37.00 ,88.00 ,100.00 ,155.00 ,170.00 ,317.00 ,1200.00 ,,,
127,-37.8366585,145.4883534,2009,"Woori Yallock Creek at Macclesfield-Woori Yallock Road, Yellingbo",7.00 ,9.00 ,11.70 ,15.10 ,21.40 ,12.00 ,13.00 ,18.00 ,24.00 ,29.00 ,40.00 ,60.00 ,120.00 ,230.00 ,420.00 ,,,
128,-37.7799931,145.5303527,2013,"Woori Yallock Creek at Warburton Highway, Woori Yallock",9.10 ,11.00 ,14.60 ,16.90 ,19.80 ,16.00 ,24.00 ,26.00 ,36.00 ,180.00 ,52.00 ,137.00 ,365.00 ,497.00 ,2000.00 ,,,
128,-37.7799931,145.5303527,2012,"Woori Yallock Creek at Warburton Highway, Woori Yallock",7.50 ,9.70 ,11.80 ,14.80 ,16.80 ,19.00 ,25.00 ,33.00 ,50.00 ,81.00 ,110.00 ,133.00 ,150.00 ,468.00 ,4100.00 ,,,
128,-37.7799931,145.5303527,2011,"Woori Yallock Creek at Warburton Highway, Woori Yallock",8.20 ,9.30 ,11.50 ,16.10 ,20.60 ,18.00 ,22.00 ,27.00 ,28.00 ,33.00 ,40.00 ,90.00 ,130.00 ,230.00 ,540.00 ,,,
128,-37.7799931,145.5303527,2010,"Woori Yallock Creek at Warburton Highway, Woori Yallock",8.00 ,10.50 ,14.20 ,18.20 ,19.00 ,14.00 ,16.00 ,28.00 ,45.00 ,84.00 ,100.00 ,260.00 ,450.00 ,685.00 ,1300.00 ,,,
128,-37.7799931,145.5303527,2009,"Woori Yallock Creek at Warburton Highway, Woori Yallock",7.00 ,9.20 ,12.10 ,16.40 ,20.60 ,8.00 ,15.00 ,19.00 ,26.00 ,38.00 ,40.00 ,60.00 ,190.00 ,255.00 ,460.00 ,,,
129,-37.6510391,145.4999089,2013,"Watts River at Healesville-Kinglake Road, Healesville",9.40 ,11.90 ,13.80 ,15.40 ,16.80 ,4.00 ,8.00 ,12.00 ,21.00 ,73.00 ,190.00 ,360.00 ,480.00 ,1075.00 ,7700.00 ,,,
129,-37.6510391,145.4999089,2012,"Watts River at Healesville-Kinglake Road, Healesville",8.00 ,10.90 ,12.00 ,14.60 ,18.90 ,7.00 ,9.00 ,13.00 ,25.00 ,33.00 ,85.00 ,110.00 ,150.00 ,578.00 ,1300.00 ,,,
129,-37.6510391,145.4999089,2011,"Watts River at Healesville-Kinglake Road, Healesville",8.40 ,9.80 ,11.90 ,16.60 ,21.00 ,16.00 ,23.00 ,28.00 ,30.00 ,38.00 ,40.00 ,40.00 ,120.00 ,180.00 ,400.00 ,,,
129,-37.6510391,145.4999089,2010,"Watts River at Healesville-Kinglake Road, Healesville",7.00 ,11.40 ,14.50 ,17.50 ,21.70 ,4.00 ,9.00 ,13.00 ,31.00 ,49.00 ,40.00 ,195.00 ,250.00 ,520.00 ,900.00 ,,,
129,-37.6510391,145.4999089,2009,"Watts River at Healesville-Kinglake Road, Healesville",8.50 ,11.80 ,13.70 ,15.40 ,16.90 ,2.00 ,7.00 ,9.00 ,16.00 ,89.00 ,40.00 ,160.00 ,190.00 ,460.00 ,5900.00 ,,,
130,-37.7525496,145.6576584,2013,"Yarra River at McKenzie-King Drive, Millgrove",8.10 ,9.70 ,13.40 ,15.80 ,17.10 ,5.00 ,7.00 ,8.00 ,12.00 ,29.00 ,41.00 ,112.00 ,200.00 ,255.00 ,540.00 ,,,
130,-37.7525496,145.6576584,2012,"Yarra River at McKenzie-King Drive, Millgrove",7.40 ,9.20 ,10.30 ,13.60 ,14.80 ,6.00 ,7.00 ,9.00 ,13.00 ,120.00 ,20.00 ,30.00 ,42.00 ,96.00 ,430.00 ,,,
130,-37.7525496,145.6576584,2011,"Yarra River at McKenzie-King Drive, Millgrove",10.00 ,12.30 ,14.00 ,19.30 ,21.00 ,21.00 ,32.00 ,42.00 ,62.00 ,950.00 ,80.00 ,255.00 ,320.00 ,710.00 ,5500.00 ,,,
130,-37.7525496,145.6576584,2010,"Yarra River at McKenzie-King Drive, Millgrove",7.00 ,9.90 ,13.90 ,16.40 ,20.00 ,4.00 ,5.00 ,7.00 ,13.00 ,78.00 ,20.00 ,95.00 ,140.00 ,280.00 ,820.00 ,,,
130,-37.7525496,145.6576584,2009,"Yarra River at McKenzie-King Drive, Millgrove",8.00 ,9.00 ,11.20 ,15.60 ,21.30 ,3.00 ,6.00 ,7.00 ,8.00 ,18.00 ,10.00 ,135.00 ,210.00 ,273.00 ,480.00 ,,,
131,-37.768258,145.5857101,2013,"Yarra River at Don Road, Launching Place",8.00 ,9.80 ,13.60 ,16.10 ,18.00 ,9.00 ,9.00 ,11.00 ,14.00 ,31.00 ,62.00 ,198.00 ,280.00 ,318.00 ,680.00 ,,,
131,-37.768258,145.5857101,2012,"Yarra River at Don Road, Launching Place",7.70 ,9.10 ,10.70 ,13.60 ,15.90 ,8.00 ,10.00 ,13.00 ,23.00 ,61.00 ,30.00 ,49.00 ,80.00 ,254.00 ,910.00 ,,,
131,-37.768258,145.5857101,2011,"Yarra River at Don Road, Launching Place",7.90 ,9.70 ,11.00 ,15.30 ,20.70 ,9.00 ,10.00 ,12.00 ,16.00 ,19.00 ,10.00 ,80.00 ,100.00 ,310.00 ,930.00 ,,,
131,-37.768258,145.5857101,2010,"Yarra River at Don Road, Launching Place",7.00 ,10.20 ,14.00 ,16.70 ,20.00 ,5.00 ,8.00 ,11.00 ,25.00 ,71.00 ,100.00 ,200.00 ,290.00 ,350.00 ,480.00 ,,,
131,-37.768258,145.5857101,2009,"Yarra River at Don Road, Launching Place",8.00 ,8.90 ,11.40 ,16.50 ,21.20 ,4.00 ,6.00 ,9.00 ,12.00 ,24.00 ,30.00 ,100.00 ,230.00 ,345.00 ,440.00 ,,,
132,-37.6475483,145.5335877,2013,"Yarra River at Maroondah Hwy, Healesville",9.10 ,12.10 ,13.60 ,17.10 ,20.50 ,14.00 ,15.00 ,22.00 ,31.00 ,62.00 ,97.00 ,158.00 ,320.00 ,770.00 ,2600.00 ,,,
132,-37.6475483,145.5335877,2012,"Yarra River at Maroondah Hwy, Healesville",7.60 ,10.40 ,13.60 ,15.30 ,19.00 ,16.00 ,18.00 ,23.00 ,28.00 ,35.00 ,62.00 ,87.00 ,160.00 ,213.00 ,990.00 ,,,
132,-37.6475483,145.5335877,2011,"Yarra River at Maroondah Hwy, Healesville",9.00 ,12.10 ,13.50 ,15.50 ,23.00 ,10.00 ,16.00 ,19.00 ,30.00 ,140.00 ,10.00 ,20.00 ,96.00 ,160.00 ,700.00 ,,,
132,-37.6475483,145.5335877,2010,"Yarra River at Maroondah Hwy, Healesville",8.00 ,10.80 ,15.00 ,17.80 ,23.40 ,8.00 ,15.00 ,17.00 ,24.00 ,99.00 ,40.00 ,140.00 ,210.00 ,285.00 ,3700.00 ,,,
132,-37.6475483,145.5335877,2009,"Yarra River at Maroondah Hwy, Healesville",8.00 ,11.20 ,13.70 ,17.90 ,22.40 ,6.00 ,9.00 ,14.00 ,16.00 ,23.00 ,120.00 ,180.00 ,210.00 ,325.00 ,480.00 ,,,
133,-37.724602,145.379623,2013,"Yarra River at Spadonis Reserve, Coldstream",9.30 ,11.60 ,14.40 ,16.80 ,19.10 ,19.00 ,21.00 ,27.00 ,50.00 ,100.00 ,160.00 ,210.00 ,260.00 ,840.00 ,4600.00 ,,,
133,-37.724602,145.379623,2012,"Yarra River at Spadonis Reserve, Coldstream",8.50 ,10.50 ,12.60 ,16.20 ,18.80 ,21.00 ,25.00 ,30.00 ,40.00 ,49.00 ,74.00 ,122.00 ,230.00 ,275.00 ,550.00 ,,,
133,-37.724602,145.379623,2011,"Yarra River at Spadonis Reserve, Coldstream",7.80 ,11.60 ,14.20 ,16.20 ,22.30 ,6.00 ,13.00 ,17.00 ,25.00 ,36.00 ,20.00 ,90.00 ,190.00 ,265.00 ,660.00 ,,,
133,-37.724602,145.379623,2010,"Yarra River at Spadonis Reserve, Coldstream",8.00 ,11.00 ,15.50 ,17.80 ,23.50 ,11.00 ,21.00 ,25.00 ,39.00 ,74.00 ,60.00 ,135.00 ,140.00 ,260.00 ,3000.00 ,,,
133,-37.724602,145.379623,2009,"Yarra River at Spadonis Reserve, Coldstream",7.50 ,12.10 ,16.30 ,18.60 ,24.50 ,6.00 ,11.00 ,18.00 ,26.00 ,33.00 ,20.00 ,130.00 ,180.00 ,270.00 ,860.00 ,,,
134,-37.7366885,145.2225068,2013,"Yarra River at Kangaroo Ground-Warrandyte Road, Warrandyte",8.60 ,12.00 ,14.90 ,19.10 ,21.20 ,11.00 ,13.00 ,16.00 ,23.00 ,40.00 ,5.00 ,55.00 ,110.00 ,172.00 ,490.00 ,,,
134,-37.7366885,145.2225068,2012,"Yarra River at Kangaroo Ground-Warrandyte Road, Warrandyte",8.60 ,10.60 ,14.00 ,16.60 ,21.40 ,13.00 ,18.00 ,23.00 ,29.00 ,66.00 ,20.00 ,38.00 ,69.00 ,83.00 ,280.00 ,,,
134,-37.7366885,145.2225068,2011,"Yarra River at Kangaroo Ground-Warrandyte Road, Warrandyte",7.20 ,9.40 ,10.40 ,14.60 ,20.10 ,6.00 ,8.00 ,8.00 ,14.00 ,16.00 ,10.00 ,50.00 ,120.00 ,625.00 ,1500.00 ,,,
134,-37.7366885,145.2225068,2010,"Yarra River at Kangaroo Ground-Warrandyte Road, Warrandyte",8.00 ,11.90 ,14.70 ,18.30 ,25.00 ,11.00 ,18.00 ,21.00 ,59.00 ,220.00 ,40.00 ,110.00 ,190.00 ,445.00 ,1100.00 ,,,
134,-37.7366885,145.2225068,2009,"Yarra River at Kangaroo Ground-Warrandyte Road, Warrandyte",7.00 ,10.40 ,12.50 ,19.50 ,26.00 ,5.00 ,10.00 ,12.00 ,21.00 ,27.00 ,20.00 ,55.00 ,120.00 ,145.00 ,200.00 ,,,
135,-37.7901134,145.0268242,2013,"Yarra River at Chandler Hwy, Kew",8.50 ,11.90 ,15.60 ,20.60 ,24.70 ,16.00 ,22.00 ,28.00 ,38.00 ,53.00 ,52.00 ,104.00 ,170.00 ,255.00 ,320.00 ,,,
135,-37.7901134,145.0268242,2012,"Yarra River at Chandler Hwy, Kew",9.90 ,12.00 ,15.10 ,20.40 ,22.80 ,17.00 ,25.00 ,34.00 ,38.00 ,74.00 ,74.00 ,110.00 ,110.00 ,140.00 ,510.00 ,,,
135,-37.7901134,145.0268242,2011,"Yarra River at Chandler Hwy, Kew",10.00 ,11.80 ,14.00 ,19.50 ,21.00 ,12.00 ,20.00 ,32.00 ,43.00 ,380.00 ,300.00 ,430.00 ,780.00 ,1100.00 ,7200.00 ,,,
135,-37.7901134,145.0268242,2010,"Yarra River at Chandler Hwy, Kew",9.00 ,10.90 ,17.30 ,19.20 ,26.00 ,36.00 ,49.00 ,54.00 ,65.00 ,610.00 ,40.00 ,160.00 ,680.00 ,1035.00 ,1800.00 ,,,
135,-37.7901134,145.0268242,2009,"Yarra River at Chandler Hwy, Kew",9.00 ,12.90 ,14.30 ,21.00 ,25.00 ,18.00 ,24.00 ,33.00 ,49.00 ,79.00 ,100.00 ,180.00 ,250.00 ,415.00 ,1900.00 ,,,
136,-37.8192513,144.9683254,2013,"Yarra River at Princes Bridge, Melbourne",7.70 ,12.20 ,15.60 ,19.90 ,23.60 ,3.00 ,7.00 ,12.00 ,23.00 ,42.00 ,63.00 ,172.00 ,275.00 ,390.00 ,1400.00 ,,,
136,-37.8192513,144.9683254,2012,"Yarra River at Princes Bridge, Melbourne",9.40 ,11.40 ,15.00 ,18.10 ,21.80 ,4.00 ,8.00 ,12.00 ,25.00 ,30.00 ,130.00 ,148.00 ,205.00 ,255.00 ,1500.00 ,,,
136,-37.8192513,144.9683254,2011,"Yarra River at Princes Bridge, Melbourne",8.30 ,11.80 ,13.00 ,17.70 ,22.90 ,6.00 ,23.00 ,28.00 ,33.00 ,46.00 ,20.00 ,60.00 ,120.00 ,240.00 ,400.00 ,,,
136,-37.8192513,144.9683254,2010,"Yarra River at Princes Bridge, Melbourne",10.00 ,11.70 ,16.50 ,19.80 ,25.00 ,4.00 ,12.00 ,24.00 ,42.00 ,690.00 ,20.00 ,215.00 ,305.00 ,610.00 ,2200.00 ,,,
136,-37.8192513,144.9683254,2009,"Yarra River at Princes Bridge, Melbourne",11.00 ,14.10 ,16.80 ,21.20 ,25.60 ,3.00 ,5.00 ,19.00 ,25.00 ,32.00 ,60.00 ,115.00 ,170.00 ,270.00 ,3600.00 ,,,
